"ModelName","Label","InferenceTime","Recognition","Accuracy"
"","","","shower cap","0.0149837835"
"","","","gong","0.014888348"
"mobilenet_v2_0.35_128","lemon","0.003","",""
"","","","European fire salamander","0.26323545"
"","","","lemon","0.06054317"
"","","","spotted salamander","0.043598566"
"","","","rapeseed","0.03837797"
"","","","banana","0.032819185"
"mobilenet_v2_0.35_128","lemon","0.003","",""
"","","","mushroom","0.15758848"
"","","","acorn squash","0.08460764"
"","","","lemon","0.084550686"
"","","","bolete","0.08116862"
"","","","electric ray","0.07777595"
"mobilenet_v2_0.35_128","lemon","0.003","",""
"","","","lemon","0.93801045"
"","","","orange","0.03077029"
"","","","honeycomb","0.01835777"
"","","","dough","0.0029961064"
"","","","Petri dish","6.3995883E-4"
"mobilenet_v2_0.35_128","lemon","0.004","",""
"","","","lemon","0.13064316"
"","","","honeycomb","0.05184431"
"","","","jackfruit","0.038942892"
"","","","brain coral","0.038290847"
"","","","corn","0.030184593"
"mobilenet_v2_0.35_128","lemon","0.004","",""
"","","","lemon","0.8161024"
"","","","bolete","0.03844955"
"","","","mushroom","0.016024677"
"","","","dough","0.014228103"
"","","","acorn","0.013372722"
"mobilenet_v2_0.35_128","shark","0.003","",""
"","","","tiger shark","0.38551039"
"","","","hammerhead","0.34459287"
"","","","great white shark","0.100430205"
"","","","dugong","0.023865003"
"","","","killer whale","0.01650974"
"mobilenet_v2_0.35_128","shark","0.003","",""
"","","","great white shark","0.46142513"
"","","","tiger shark","0.4136575"
"","","","hammerhead","0.032324404"
"","","","dugong","0.015699917"
"","","","sturgeon","0.0145440465"
"mobilenet_v2_0.35_128","shark","0.003","",""
"","","","great white shark","0.4326157"
"","","","loggerhead","0.12709317"
"","","","stingray","0.048342034"
"","","","tiger shark","0.03673052"
"","","","hammerhead","0.033721894"
"mobilenet_v2_0.35_128","shark","0.003","",""
"","","","great white shark","0.4833904"
"","","","grey whale","0.3601112"
"","","","sea lion","0.03781753"
"","","","tiger shark","0.03504675"
"","","","killer whale","0.015119468"
"mobilenet_v2_0.35_128","shark","0.003","",""
"","","","great white shark","0.65926933"
"","","","dugong","0.07299075"
"","","","tiger shark","0.067127444"
"","","","grey whale","0.03406967"
"","","","scuba diver","0.030420281"
"mobilenet_v2_0.35_128","shark","0.003","",""
"","","","hammerhead","0.24596494"
"","","","great white shark","0.12420611"
"","","","tiger shark","0.077752784"
"","","","grey whale","0.049330782"
"","","","scuba diver","0.04254782"
"mobilenet_v2_0.35_128","shark","0.003","",""
"","","","tiger shark","0.19010584"
"","","","great white shark","0.11779464"
"","","","ice bear","0.09655886"
"","","","jay","0.09516644"
"","","","sea lion","0.0666311"
"mobilenet_v2_0.35_128","shark","0.003","",""
"","","","platypus","0.33210444"
"","","","great white shark","0.16984232"
"","","","gar","0.10758845"
"","","","tiger shark","0.085100375"
"","","","barracouta","0.06333768"
"mobilenet_v2_0.35_128","shark","0.003","",""
"","","","grey whale","0.3947913"
"","","","killer whale","0.13107543"
"","","","breakwater","0.070315294"
"","","","promontory","0.058409672"
"","","","cliff","0.02672446"
"mobilenet_v2_0.35_128","shark","0.003","",""
"","","","great white shark","0.35795546"
"","","","tiger shark","0.05066424"
"","","","platypus","0.047983307"
"","","","sturgeon","0.04712194"
"","","","gar","0.04696258"
"mobilenet_v2_0.35_128","stingray","0.003","",""
"","","","trifle","0.091541365"
"","","","ice cream","0.06488475"
"","","","consomme","0.045697976"
"","","","hot pot","0.045412175"
"","","","tray","0.030195575"
"mobilenet_v2_0.35_128","stingray","0.003","",""
"","","","stingray","0.53325623"
"","","","promontory","0.06355093"
"","","","grey whale","0.06046063"
"","","","electric ray","0.043546833"
"","","","sturgeon","0.037348866"
"mobilenet_v2_0.35_128","stingray","0.004","",""
"","","","stingray","0.48394752"
"","","","electric ray","0.21956503"
"","","","tiger shark","0.047879834"
"","","","dugong","0.039700195"
"","","","puffer","0.031493243"
"mobilenet_v2_0.35_128","stingray","0.003","",""
"","","","electric ray","0.7694642"
"","","","stingray","0.16918932"
"","","","jellyfish","0.008284824"
"","","","conch","0.0030760753"
"","","","eel","0.0028849156"
"mobilenet_v2_0.35_128","stingray","0.003","",""
"","","","stingray","0.4082249"
"","","","loggerhead","0.3533283"
"","","","beaver","0.039817747"
"","","","electric ray","0.0077048675"
"","","","coral reef","0.00770078"
"mobilenet_v2_0.35_128","stingray","0.003","",""
"","","","starfish","0.12064671"
"","","","stingray","0.0877649"
"","","","centipede","0.06412"
"","","","great white shark","0.055731937"
"","","","sea snake","0.05503441"
"mobilenet_v2_0.35_128","stingray","0.003","",""
"","","","stingray","0.08335215"
"","","","handkerchief","0.04496387"
"","","","banded gecko","0.044244085"
"","","","ant","0.03812233"
"","","","pillow","0.03608508"
"mobilenet_v2_0.35_128","stingray","0.003","",""
"","","","stingray","0.6938254"
"","","","hippopotamus","0.033784438"
"","","","sturgeon","0.03065476"
"","","","electric ray","0.019177267"
"","","","sea lion","0.018308748"
"mobilenet_v2_0.35_128","stingray","0.004","",""
"","","","stingray","0.6489346"
"","","","electric ray","0.16141002"
"","","","platypus","0.05188274"
"","","","sturgeon","0.039428774"
"","","","hippopotamus","0.011021623"
"mobilenet_v2_0.35_128","stingray","0.003","",""
"","","","stingray","0.962409"
"","","","electric ray","0.015540724"
"","","","sea lion","0.002519317"
"","","","hammerhead","0.0014608671"
"","","","leatherback turtle","0.0010014161"
"mobilenet_v2_0.35_128","mud_turtle","0.004","",""
"","","","mud_turtle","0.43924004"
"","","","terrapin","0.095558025"
"","","","rock crab","0.093086936"
"","","","box turtle","0.05988035"
"","","","tailed frog","0.021773726"
"mobilenet_v2_0.35_128","mud_turtle","0.004","",""
"","","","mud_turtle","0.4925351"
"","","","terrapin","0.31010196"
"","","","leatherback turtle","0.09785525"
"","","","loggerhead","0.057738286"
"","","","box turtle","0.024294322"
"mobilenet_v2_0.35_128","mud_turtle","0.004","",""
"","","","common_iguana","0.34218702"
"","","","terrapin","0.14424478"
"","","","mud_turtle","0.14145914"
"","","","box turtle","0.056022573"
"","","","Komodo_dragon","0.05410662"
"mobilenet_v2_0.35_128","mud_turtle","0.003","",""
"","","","fiddler crab","0.28483647"
"","","","rock crab","0.08485884"
"","","","puffer","0.07391091"
"","","","tailed frog","0.030155404"
"","","","barn spider","0.026005564"
"mobilenet_v2_0.35_128","mud_turtle","0.003","",""
"","","","tailed frog","0.2179651"
"","","","fiddler crab","0.080700174"
"","","","crayfish","0.052037332"
"","","","bullfrog","0.045180365"
"","","","mud_turtle","0.042376656"
"mobilenet_v2_0.35_128","mud_turtle","0.003","",""
"","","","mud_turtle","0.18055834"
"","","","chiton","0.09933266"
"","","","loggerhead","0.048021793"
"","","","terrapin","0.040098004"
"","","","trilobite","0.03542565"
"mobilenet_v2_0.35_128","mud_turtle","0.003","",""
"","","","terrapin","0.33716914"
"","","","leatherback turtle","0.13792296"
"","","","mud_turtle","0.10095776"
"","","","loggerhead","0.0725892"
"","","","dung beetle","0.049098562"
"mobilenet_v2_0.35_128","mud_turtle","0.003","",""
"","","","dung beetle","0.7204409"
"","","","armadillo","0.025786586"
"","","","sea urchin","0.010564089"
"","","","brain coral","0.009413438"
"","","","beaver","0.009145313"
"mobilenet_v2_0.35_128","mud_turtle","0.003","",""
"","","","mud_turtle","0.8621374"
"","","","box turtle","0.10034296"
"","","","terrapin","0.025107088"
"","","","armadillo","0.0017924327"
"","","","leatherback turtle","4.835361E-4"
"mobilenet_v2_0.35_128","mud_turtle","0.003","",""
"","","","mud_turtle","0.5113301"
"","","","terrapin","0.22282869"
"","","","box turtle","0.042899627"
"","","","cockroach","0.018870804"
"","","","loggerhead","0.0078025325"
"mobilenet_v2_0.35_128","common_iguana","0.003","",""
"","","","three-toed sloth","0.21680377"
"","","","howler monkey","0.11074669"
"","","","coucal","0.08049424"
"","","","monarch","0.058143355"
"","","","limpkin","0.038791582"
"mobilenet_v2_0.35_128","common_iguana","0.003","",""
"","","","common_iguana","0.60741454"
"","","","terrapin","0.060893845"
"","","","bullfrog","0.059800286"
"","","","mud_turtle","0.0525868"
"","","","American alligator","0.03872984"
"mobilenet_v2_0.35_128","common_iguana","0.003","",""
"","","","common_iguana","0.8375752"
"","","","frilled lizard","0.03788218"
"","","","African chameleon","0.03013425"
"","","","green lizard","0.028675258"
"","","","bullfrog","0.0067836726"
"mobilenet_v2_0.35_128","common_iguana","0.003","",""
"","","","common_iguana","0.9525022"
"","","","Komodo_dragon","0.012462283"
"","","","frilled lizard","0.0071498626"
"","","","American alligator","0.0027374253"
"","","","diamondback","0.0021449148"
"mobilenet_v2_0.35_128","common_iguana","0.003","",""
"","","","common_iguana","0.8795645"
"","","","terrapin","0.071692824"
"","","","box turtle","0.012715337"
"","","","mud_turtle","0.011221294"
"","","","African chameleon","0.0056690224"
"mobilenet_v2_0.35_128","common_iguana","0.003","",""
"","","","tree frog","0.19932212"
"","","","green lizard","0.14779174"
"","","","common_iguana","0.1299739"
"","","","African chameleon","0.07290497"
"","","","tailed frog","0.06576583"
"mobilenet_v2_0.35_128","common_iguana","0.004","",""
"","","","common_iguana","0.49729827"
"","","","fox squirrel","0.1694787"
"","","","water snake","0.031551845"
"","","","limpkin","0.028989326"
"","","","terrapin","0.022587378"
"mobilenet_v2_0.35_128","common_iguana","0.003","",""
"","","","alligator lizard","0.10263695"
"","","","whiptail","0.05747657"
"","","","water snake","0.03917009"
"","","","American alligator","0.039097972"
"","","","common_iguana","0.035683453"
"mobilenet_v2_0.35_128","common_iguana","0.003","",""
"","","","common_iguana","0.7527121"
"","","","African chameleon","0.16756529"
"","","","cicada","0.018274905"
"","","","green lizard","0.015934488"
"","","","peacock","0.0046727373"
"mobilenet_v2_0.35_128","common_iguana","0.003","",""
"","","","common_iguana","0.8613281"
"","","","frilled lizard","0.055153783"
"","","","warthog","0.020201024"
"","","","Mexican hairless","0.006665928"
"","","","Komodo_dragon","0.0023051302"
"mobilenet_v2_0.35_128","whiptail","0.003","",""
"","","","alligator lizard","0.20805527"
"","","","whiptail","0.12279201"
"","","","hognose snake","0.08232505"
"","","","thunder snake","0.07227411"
"","","","garter snake","0.0657169"
"mobilenet_v2_0.35_128","whiptail","0.003","",""
"","","","whiptail","0.4168358"
"","","","American alligator","0.12077089"
"","","","garter snake","0.062192906"
"","","","alligator lizard","0.05310687"
"","","","agama","0.02023614"
"mobilenet_v2_0.35_128","whiptail","0.004","",""
"","","","whiptail","0.7256835"
"","","","agama","0.06128285"
"","","","alligator lizard","0.04996574"
"","","","diamondback","0.024682416"
"","","","leopard","0.009341436"
"mobilenet_v2_0.35_128","whiptail","0.003","",""
"","","","whiptail","0.5532895"
"","","","sidewinder","0.041193023"
"","","","agama","0.030336706"
"","","","rock python","0.025335992"
"","","","horned_viper","0.024417665"
"mobilenet_v2_0.35_128","whiptail","0.003","",""
"","","","whiptail","0.30609342"
"","","","centipede","0.10536064"
"","","","alligator lizard","0.056593575"
"","","","garter snake","0.038684998"
"","","","agama","0.034447383"
"mobilenet_v2_0.35_128","whiptail","0.003","",""
"","","","banded gecko","0.7476028"
"","","","electric ray","0.018890016"
"","","","common newt","0.014156903"
"","","","hair slide","0.013038809"
"","","","barn spider","0.010564261"
"mobilenet_v2_0.35_128","whiptail","0.003","",""
"","","","whiptail","0.31768057"
"","","","centipede","0.12733066"
"","","","Indian cobra","0.06399002"
"","","","night snake","0.044662673"
"","","","alligator lizard","0.043388236"
"mobilenet_v2_0.35_128","whiptail","0.003","",""
"","","","whiptail","0.43930492"
"","","","alligator lizard","0.072545104"
"","","","sidewinder","0.06562866"
"","","","horned_viper","0.057082064"
"","","","banded gecko","0.05420019"
"mobilenet_v2_0.35_128","whiptail","0.003","",""
"","","","whiptail","0.3100092"
"","","","diamondback","0.30153248"
"","","","sidewinder","0.091035865"
"","","","night snake","0.03434524"
"","","","alligator lizard","0.03019274"
"mobilenet_v2_0.35_128","whiptail","0.003","",""
"","","","whiptail","0.13134278"
"","","","walking stick","0.05755207"
"","","","centipede","0.05679985"
"","","","cricket","0.05568114"
"","","","garter snake","0.03993382"
"mobilenet_v2_0.35_128","Komodo_dragon","0.003","",""
"","","","Komodo_dragon","0.9566785"
"","","","frilled lizard","0.014334639"
"","","","common_iguana","0.0046445183"
"","","","mongoose","0.0040121484"
"","","","marmoset","0.0021965876"
"mobilenet_v2_0.35_128","Komodo_dragon","0.003","",""
"","","","hog","0.078538544"
"","","","Komodo_dragon","0.055919603"
"","","","wild boar","0.055444025"
"","","","warthog","0.048463363"
"","","","American black bear","0.045246635"
"mobilenet_v2_0.35_128","Komodo_dragon","0.003","",""
"","","","otter","0.26349688"
"","","","common_iguana","0.16294512"
"","","","mink","0.0838944"
"","","","grey whale","0.05120672"
"","","","Komodo_dragon","0.02935626"
"mobilenet_v2_0.35_128","Komodo_dragon","0.004","",""
"","","","Komodo_dragon","0.78285676"
"","","","common_iguana","0.025821798"
"","","","whiptail","0.017750295"
"","","","axolotl","0.013849134"
"","","","alligator lizard","0.011987661"
"mobilenet_v2_0.35_128","Komodo_dragon","0.003","",""
"","","","zucchini","0.36827722"
"","","","Komodo_dragon","0.29078722"
"","","","common_iguana","0.037224166"
"","","","bullfrog","0.03517645"
"","","","cucumber","0.030082703"
"mobilenet_v2_0.35_128","Komodo_dragon","0.003","",""
"","","","Komodo_dragon","0.4798112"
"","","","leatherback turtle","0.22868156"
"","","","meerkat","0.02980153"
"","","","baboon","0.027670022"
"","","","langur","0.017524062"
"mobilenet_v2_0.35_128","Komodo_dragon","0.003","",""
"","","","Komodo_dragon","0.9189706"
"","","","African crocodile","0.024416685"
"","","","American alligator","0.00318286"
"","","","patas","0.0022108338"
"","","","sea lion","0.002114349"
"mobilenet_v2_0.35_128","Komodo_dragon","0.003","",""
"","","","Komodo_dragon","0.16180645"
"","","","American alligator","0.06782858"
"","","","standard poodle","0.038384747"
"","","","beaver","0.037408113"
"","","","junco","0.033851814"
"mobilenet_v2_0.35_128","Komodo_dragon","0.003","",""
"","","","Komodo_dragon","0.90689176"
"","","","three-toed sloth","0.007445548"
"","","","lynx","0.0067819715"
"","","","cougar","0.0064538126"
"","","","mongoose","0.0054790922"
"mobilenet_v2_0.35_128","Komodo_dragon","0.003","",""
"","","","Komodo_dragon","0.6233232"
"","","","common_iguana","0.09343577"
"","","","wild boar","0.047757927"
"","","","warthog","0.046451572"
"","","","American alligator","0.018813936"
"mobilenet_v2_0.35_128","green_mamba","0.003","",""
"","","","green_mamba","0.33524787"
"","","","vine snake","0.1698108"
"","","","green snake","0.115242675"
"","","","green lizard","0.09821186"
"","","","American chameleon","0.034190062"
"mobilenet_v2_0.35_128","green_mamba","0.003","",""
"","","","green_mamba","0.5007053"
"","","","green snake","0.23348355"
"","","","green lizard","0.07773079"
"","","","tree frog","0.023494264"
"","","","African chameleon","0.01649341"
"mobilenet_v2_0.35_128","green_mamba","0.003","",""
"","","","green_mamba","0.13729139"
"","","","tree frog","0.07856364"
"","","","common_iguana","0.059127662"
"","","","bullfrog","0.05254767"
"","","","grasshopper","0.049092703"
"mobilenet_v2_0.35_128","green_mamba","0.003","",""
"","","","green_mamba","0.7281532"
"","","","green snake","0.082753874"
"","","","vine snake","0.024327623"
"","","","garter snake","0.015629675"
"","","","Indian cobra","0.015494822"
"mobilenet_v2_0.35_128","green_mamba","0.003","",""
"","","","green_mamba","0.56091815"
"","","","green snake","0.15129077"
"","","","ear","0.020470724"
"","","","bullfrog","0.018786496"
"","","","Indian cobra","0.018354798"
"mobilenet_v2_0.35_128","green_mamba","0.003","",""
"","","","vine snake","0.45864952"
"","","","green_mamba","0.25131246"
"","","","green snake","0.2327821"
"","","","tree frog","0.010042189"
"","","","green lizard","0.007892593"
"mobilenet_v2_0.35_128","green_mamba","0.004","",""
"","","","green snake","0.47394422"
"","","","green_mamba","0.34044588"
"","","","green lizard","0.06398418"
"","","","vine snake","0.045147173"
"","","","American chameleon","0.022100924"
"mobilenet_v2_0.35_128","green_mamba","0.003","",""
"","","","lacewing","0.46419242"
"","","","green_mamba","0.1306517"
"","","","green snake","0.09705341"
"","","","American chameleon","0.06106421"
"","","","green lizard","0.052387953"
"mobilenet_v2_0.35_128","green_mamba","0.004","",""
"","","","green_mamba","0.3919867"
"","","","green snake","0.19766311"
"","","","tree frog","0.10262415"
"","","","green lizard","0.041324116"
"","","","American chameleon","0.037227035"
"mobilenet_v2_0.35_128","green_mamba","0.003","",""
"","","","green_mamba","0.51386577"
"","","","African chameleon","0.03507122"
"","","","mosque","0.025836688"
"","","","rock python","0.025146691"
"","","","dome","0.02204904"
"mobilenet_v2_0.35_128","horned_viper","0.004","",""
"","","","African crocodile","0.18842268"
"","","","sidewinder","0.0925856"
"","","","horned_viper","0.055619054"
"","","","diamondback","0.05327364"
"","","","alligator lizard","0.039960682"
"mobilenet_v2_0.35_128","horned_viper","0.003","",""
"","","","boa constrictor","0.27196848"
"","","","rock python","0.26107156"
"","","","hognose snake","0.14418235"
"","","","horned_viper","0.07302424"
"","","","night snake","0.066402264"
"mobilenet_v2_0.35_128","horned_viper","0.003","",""
"","","","sidewinder","0.5690513"
"","","","horned_viper","0.32128257"
"","","","hognose snake","0.035765637"
"","","","night snake","0.027816346"
"","","","diamondback","0.025327697"
"mobilenet_v2_0.35_128","horned_viper","0.003","",""
"","","","night snake","0.22350809"
"","","","horned_viper","0.19418441"
"","","","sidewinder","0.18410698"
"","","","boa constrictor","0.17874509"
"","","","hognose snake","0.16977559"
"mobilenet_v2_0.35_128","horned_viper","0.003","",""
"","","","fox squirrel","0.099390365"
"","","","black-footed ferret","0.086930275"
"","","","Indian cobra","0.068561494"
"","","","polecat","0.06725749"
"","","","rock python","0.06594394"
"mobilenet_v2_0.35_128","horned_viper","0.004","",""
"","","","horned_viper","0.39573506"
"","","","sidewinder","0.30669054"
"","","","night snake","0.03184028"
"","","","brain coral","0.027182886"
"","","","diamondback","0.022303766"
"mobilenet_v2_0.35_128","horned_viper","0.003","",""
"","","","horned_viper","0.3195285"
"","","","boa constrictor","0.21805665"
"","","","tailed frog","0.04974309"
"","","","tree frog","0.048252814"
"","","","African chameleon","0.04631868"
"mobilenet_v2_0.35_128","horned_viper","0.003","",""
"","","","horned_viper","0.79156965"
"","","","sidewinder","0.036224335"
