"ModelName","Label","InferenceTime","Recognition","Accuracy"
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.013388395309448242
,,,electric locomotive,2676.0
,,,Italian greyhound,2520.0
,,,Lakeland terrier,2366.0
,,,sewing machine,2100.0
,,,malinois,1893.0
mobilenet_v3_1.0_224_small,label,0.01192617416381836
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.015336751937866211
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.01178741455078125
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.011669635772705078
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.012837886810302734
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.012095212936401367
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.012481689453125
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.012638568878173828
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.012274026870727539
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.012205839157104492
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.025342226028442383
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.017318010330200195
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.011760473251342773
,,,electric locomotive,2624.0
,,,"bathtub, bathing tub, bath, tub",2015.0
,,,Lakeland terrier,1998.0
,,,Italian greyhound,1930.0
,,,running shoe,1810.0
mobilenet_v3_1.0_224_small,label,0.010919809341430664
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.010172843933105469
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.011553287506103516
,,,milk can,1568.0
,,,electric locomotive,1376.0
,,,sewing machine,1373.0
,,,dung beetle,1298.0
,,,"bathtub, bathing tub, bath, tub",1286.0
mobilenet_v3_1.0_224_small,label,0.011228084564208984
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.014782428741455078
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.011454343795776367
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.01018977165222168
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.011435985565185547
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.01479196548461914
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.011766672134399414
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.01120901107788086
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.012428760528564453
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.011992692947387695
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.011675119400024414
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_small,label,0.011554241180419922
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_quant_large,label,0.013066768646240234
,,,sandal,392.0
,,,"refrigerator, icebox",388.5
,,,"barracouta, snoek",369.5
,,,"black swan, Cygnus atratus",337.0
,,,desktop computer,317.5
mobilenet_v3_1.0_224_quant_large,label,0.01135563850402832
,,,beaker,380.0
,,,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",343.25
,,,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier",342.5
,,,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",336.25
,,,hair spray,333.5
mobilenet_v3_1.0_224_quant_large,label,0.011025428771972656
,,,"bonnet, poke bonnet",281.5
,,,golden retriever,277.0
,,,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",261.5
,,,sliding door,259.0
,,,"bucket, pail",249.25
mobilenet_v3_1.0_224_quant_large,label,0.010604143142700195
,,,bull mastiff,290.75
,,,Great Dane,287.0
,,,golden retriever,225.375
,,,German short-haired pointer,211.875
,,,Chesapeake Bay retriever,208.875
mobilenet_v3_1.0_224_quant_large,label,0.010821104049682617
,,,"bonnet, poke bonnet",423.25
,,,"squirrel monkey, Saimiri sciureus",329.75
,,,sliding door,322.5
,,,nipple,309.75
,,,knee pad,290.0
mobilenet_v3_1.0_224_quant_large,label,0.01033473014831543
,,,"leaf beetle, chrysomelid",353.5
,,,sliding door,336.25
,,,"bonnet, poke bonnet",318.0
,,,Band Aid,305.75
,,,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",303.75
mobilenet_v3_1.0_224_quant_large,label,0.011083602905273438
,,,"teddy, teddy bear",463.5
,,,"binoculars, field glasses, opera glasses",447.25
,,,rhinoceros beetle,443.0
,,,Great Dane,404.75
,,,bow,384.75
mobilenet_v3_1.0_224_quant_large,label,0.01210927963256836
,,,beaker,585.0
,,,bustard,466.25
,,,"Ibizan hound, Ibizan Podenco",416.5
,,,fiddler crab,407.5
,,,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",402.0
mobilenet_v3_1.0_224_quant_large,label,0.00973367691040039
,,,Great Dane,354.25
,,,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier",319.25
,,,"teddy, teddy bear",298.0
,,,"Ibizan hound, Ibizan Podenco",296.25
,,,"French horn, horn",285.0
mobilenet_v3_1.0_224_quant_large,label,0.011115789413452148
,,,cassette player,506.5
,,,barbell,479.75
,,,bulletproof vest,397.75
,,,Model T,379.0
,,,hair spray,378.75
mobilenet_v3_1.0_224_quant_large,label,0.013776302337646484
,,,"teddy, teddy bear",500.0
,,,"Ibizan hound, Ibizan Podenco",379.5
,,,"pineapple, ananas",379.0
,,,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",368.0
,,,Irish terrier,367.25
mobilenet_v3_1.0_224_quant_large,label,0.015465021133422852
,,,"robin, American robin, Turdus migratorius",548.5
,,,"trolleybus, trolley coach, trackless trolley",506.5
,,,"Saluki, gazelle hound",492.5
,,,bee eater,411.0
,,,rhinoceros beetle,405.75
mobilenet_v3_1.0_224_quant_large,label,0.010764837265014648
,,,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",316.75
,,,"panpipe, pandean pipe, syrinx",300.75
,,,"lacewing, lacewing fly",298.75
,,,monitor,280.25
,,,Great Dane,275.0
mobilenet_v3_1.0_224_quant_large,label,0.010508060455322266
,,,"hoopskirt, crinoline",247.125
,,,golden retriever,245.875
,,,"black widow, Latrodectus mactans",223.875
,,,"barn spider, Araneus cavaticus",221.5
,,,"French horn, horn",207.25
mobilenet_v3_1.0_224_quant_large,label,0.011029720306396484
,,,"amphibian, amphibious vehicle",765.5
,,,muzzle,659.0
,,,stretcher,584.5
,,,beaker,527.5
,,,poncho,488.0
mobilenet_v3_1.0_224_quant_large,label,0.011017084121704102
,,,"crib, cot",478.75
,,,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",447.0
,,,fiddler crab,441.5
,,,"lens cap, lens cover",433.0
,,,"walking stick, walkingstick, stick insect",410.5
mobilenet_v3_1.0_224_quant_large,label,0.01103663444519043
,,,nipple,270.25
,,,"bonnet, poke bonnet",230.75
,,,bulletproof vest,223.125
,,,"mailbag, postbag",211.0
,,,steel drum,205.75
mobilenet_v3_1.0_224_quant_large,label,0.010934114456176758
,,,bulletproof vest,477.0
,,,barbell,455.0
,,,"bonnet, poke bonnet",414.5
,,,hair spray,411.0
,,,tractor,356.25
mobilenet_v3_1.0_224_quant_large,label,0.010967016220092773
,,,"perfume, essence",373.0
,,,moving van,337.75
,,,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",331.75
,,,pencil sharpener,300.25
,,,goose,298.75
mobilenet_v3_1.0_224_quant_large,label,0.011342763900756836
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_1.0_224_quant_large,label,0.011163949966430664
,,,running shoe,974.5
,,,"Ibizan hound, Ibizan Podenco",657.0
,,,"boa constrictor, Constrictor constrictor",614.0
,,,banjo,608.5
,,,"sea slug, nudibranch",581.5
mobilenet_v3_1.0_224_quant_large,label,0.011227846145629883
,,,"black stork, Ciconia nigra",402.0
,,,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",401.25
,,,monitor,399.0
,,,rhinoceros beetle,397.0
,,,"barracouta, snoek",396.0
mobilenet_v3_1.0_224_quant_large,label,0.011062145233154297
,,,space bar,395.75
,,,"plow, plough",378.5
,,,bustard,365.0
,,,"African grey, African gray, Psittacus erithacus",359.25
,,,"Indian elephant, Elephas maximus",350.0
mobilenet_v3_1.0_224_quant_large,label,0.011138439178466797
,,,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",352.75
,,,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",306.0
,,,"binoculars, field glasses, opera glasses",296.5
,,,monitor,280.25
,,,"bonnet, poke bonnet",279.0
mobilenet_v3_1.0_224_quant_large,label,0.01115870475769043
,,,space bar,355.75
,,,"plow, plough",346.5
,,,"clog, geta, patten, sabot",326.25
,,,photocopier,319.5
,,,"walking stick, walkingstick, stick insect",317.0
mobilenet_v3_1.0_224_quant_large,label,0.014567136764526367
,,,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier",367.5
,,,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",359.0
,,,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",336.25
,,,Great Dane,306.75
,,,"sea slug, nudibranch",298.75
mobilenet_v3_1.0_224_quant_large,label,0.011046648025512695
,,,ladle,273.0
,,,beer bottle,258.75
,,,space bar,256.75
,,,golden retriever,255.875
,,,maypole,225.625
mobilenet_v3_1.0_224_quant_large,label,0.010975837707519531
,,,"hoopskirt, crinoline",266.0
,,,"wool, woolen, woollen",250.125
,,,Great Dane,232.875
,,,Yorkshire terrier,231.5
,,,"gong, tam-tam",230.25
mobilenet_v3_1.0_224_quant_large,label,0.010966300964355469
,,,"perfume, essence",264.5
,,,komondor,256.0
,,,"spotted salamander, Ambystoma maculatum",254.0
,,,dung beetle,240.5
,,,"bonnet, poke bonnet",234.625
mobilenet_v3_1.0_224_quant_large,label,0.011428594589233398
,,,"amphibian, amphibious vehicle",350.25
,,,beaker,348.25
,,,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",338.25
,,,"lacewing, lacewing fly",319.5
,,,Great Dane,312.0
mobilenet_v3_0.75_224_small,label,0.013099193572998047
,,,Lakeland terrier,9464.0
,,,"meerkat, mierkat",9008.0
,,,"nematode, nematode worm, roundworm",8600.0
,,,beaver,8280.0
,,,mink,8016.0
mobilenet_v3_0.75_224_small,label,0.012578248977661133
,,,neck brace,8720.0
,,,library,8704.0
,,,four-poster,7960.0
,,,Band Aid,7696.0
,,,"dhole, Cuon alpinus",7544.0
mobilenet_v3_0.75_224_small,label,0.011928081512451172
,,,Lakeland terrier,9584.0
,,,"nematode, nematode worm, roundworm",8728.0
,,,"meerkat, mierkat",8728.0
,,,beaver,8184.0
,,,mink,8048.0
mobilenet_v3_0.75_224_small,label,0.013912200927734375
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_0.75_224_small,label,0.013663768768310547
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_0.75_224_small,label,0.013175487518310547
,,,neck brace,5164.0
,,,sea urchin,4296.0
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",4220.0
,,,screwdriver,3916.0
,,,trilobite,3590.0
mobilenet_v3_0.75_224_small,label,0.009848356246948242
,,,Lakeland terrier,8560.0
,,,"meerkat, mierkat",7984.0
,,,"nematode, nematode worm, roundworm",7752.0
,,,"red fox, Vulpes vulpes",7488.0
,,,screwdriver,7464.0
mobilenet_v3_0.75_224_small,label,0.011905193328857422
,,,neck brace,7660.0
,,,Band Aid,7352.0
,,,cricket,6880.0
,,,four-poster,6688.0
,,,"walking stick, walkingstick, stick insect",6652.0
mobilenet_v3_0.75_224_small,label,0.013555049896240234
,,,neck brace,9056.0
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",8088.0
,,,Band Aid,6928.0
,,,"limousine, limo",6752.0
,,,screwdriver,6728.0
mobilenet_v3_0.75_224_small,label,0.014226913452148438
,,,library,8488.0
,,,neck brace,8280.0
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",7616.0
,,,"dhole, Cuon alpinus",7584.0
,,,snail,7044.0
mobilenet_v3_0.75_224_small,label,0.009774208068847656
,,,neck brace,8704.0
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",7688.0
,,,"limousine, limo",6944.0
,,,screwdriver,6392.0
,,,Band Aid,6384.0
mobilenet_v3_0.75_224_small,label,0.012794971466064453
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_0.75_224_small,label,0.01298832893371582
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_0.75_224_small,label,0.018120527267456055
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",6708.0
,,,screwdriver,6148.0
,,,neck brace,5756.0
,,,trilobite,5336.0
,,,"sea slug, nudibranch",4864.0
mobilenet_v3_0.75_224_small,label,0.011593103408813477
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_0.75_224_small,label,0.015533208847045898
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_0.75_224_small,label,0.011905908584594727
,,,Lakeland terrier,10128.0
,,,"meerkat, mierkat",9296.0
,,,"nematode, nematode worm, roundworm",8600.0
,,,beaver,8592.0
,,,mink,8392.0
mobilenet_v3_0.75_224_small,label,0.010969877243041992
,,,Band Aid,6600.0
,,,neck brace,6464.0
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",5768.0
,,,four-poster,5492.0
,,,trilobite,5200.0
mobilenet_v3_0.75_224_small,label,0.012466669082641602
,,,screwdriver,6536.0
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",6288.0
,,,neck brace,5712.0
,,,trilobite,5424.0
,,,"flatworm, platyhelminth",5192.0
mobilenet_v3_0.75_224_small,label,0.013946533203125
,,,neck brace,9520.0
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",8968.0
,,,"limousine, limo",8100.0
,,,"ruddy turnstone, Arenaria interpres",7564.0
,,,Band Aid,7224.0
mobilenet_v3_0.75_224_small,label,0.011613130569458008
,,,screwdriver,6276.0
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",6044.0
,,,neck brace,5800.0
,,,"flatworm, platyhelminth",5148.0
,,,sea urchin,5068.0
mobilenet_v3_0.75_224_small,label,0.014158964157104492
,,,lifeboat,7932.0
,,,"organ, pipe organ",7432.0
,,,trench coat,7252.0
,,,whippet,6832.0
,,,"toilet tissue, toilet paper, bathroom tissue",6792.0
mobilenet_v3_0.75_224_small,label,0.014436721801757812
,,,Lakeland terrier,10408.0
,,,"meerkat, mierkat",9576.0
,,,"nematode, nematode worm, roundworm",9088.0
,,,beaver,8936.0
,,,mink,8760.0
mobilenet_v3_0.75_224_small,label,0.015683650970458984
,,,Lakeland terrier,9536.0
,,,"meerkat, mierkat",8896.0
,,,"nematode, nematode worm, roundworm",8512.0
,,,beaver,8304.0
,,,"cairn, cairn terrier",8004.0
mobilenet_v3_0.75_224_small,label,0.011998653411865234
,,,Lakeland terrier,9776.0
,,,"meerkat, mierkat",9200.0
,,,beaver,8800.0
,,,"nematode, nematode worm, roundworm",8592.0
,,,mink,8440.0
mobilenet_v3_0.75_224_small,label,0.011822938919067383
,,,neck brace,8128.0
,,,four-poster,7488.0
,,,Band Aid,7272.0
,,,library,6728.0
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",6584.0
mobilenet_v3_0.75_224_small,label,0.01259922981262207
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_0.75_224_small,label,0.01135396957397461
,,,screwdriver,6216.0
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",5228.0
,,,"flatworm, platyhelminth",5060.0
,,,"sea slug, nudibranch",5000.0
,,,neck brace,4972.0
mobilenet_v3_0.75_224_small,label,0.012830972671508789
,,,"diamondback, diamondback rattlesnake, Crotalus adamanteus",7580.0
,,,neck brace,6496.0
,,,"limousine, limo",6032.0
,,,"sea slug, nudibranch",5752.0
,,,screwdriver,5608.0
mobilenet_v3_0.75_224_small,label,0.01311945915222168
,,,Lakeland terrier,9688.0
,,,"meerkat, mierkat",8912.0
,,,"nematode, nematode worm, roundworm",8528.0
,,,beaver,8304.0
,,,mink,8056.0
mobilenet_v3_0.75_224_large,label,0.01139688491821289
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_0.75_224_large,label,0.011879205703735352
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
,,,sorrel,-inf
mobilenet_v3_0.75_224_large,label,0.017699241638183594
,,,background,-inf
,,,sea urchin,-inf
,,,"hog, pig, grunter, squealer, Sus scrofa",-inf
,,,zebra,-inf
